reward,episode_len
12.000000000000002,15.0
4.018961464298911,6.0
12.018961464297659,15.0
12.018961464297659,15.0
11.998501054629708,15.0
11.998501054629708,15.0
7.198501054629705,10.0
9.628177691112931,13.0
11.998501054629708,15.0
12.018961464297659,15.0
1.666359325284311,3.0
2.398501054887607,4.0
1.6189746202276665,3.0
3.350514481083266,5.0
12.000000000000002,15.0
10.418961464297658,14.0
12.000000000000002,15.0
3.3522947976322444,5.0
12.000000000000002,15.0
11.998501054629708,15.0
12.018961464297659,15.0
11.998501054629708,15.0
1.7078462562420493,3.0
6.3999999999999995,9.0
12.061625613967582,15.0
12.018961464297659,15.0
12.000000000000002,15.0
8.807192412654397,12.0
11.998501054629708,15.0
5.6,8.0
7.199999999999999,10.0
11.998501054629708,15.0
3.3318343879630437,5.0
9.66162561396758,13.0
5.7333333333333325,8.0
2.40719241229347,4.0
11.998501054629708,15.0
4.018961464298911,6.0
11.208691358024693,15.0
12.000000000000002,15.0
12.000000000000002,15.0
10.594958947300913,14.0
3.261625680035786,5.0
12.061625613967582,15.0
8.087389943518593,11.0
5.622222222222222,8.0
2.398501054887607,4.0
10.292649026260545,15.0
7.227652822322347,10.0
12.000000000000002,15.0
12.061625613967582,15.0
10.418961464297658,14.0
1.6189746202276665,3.0
6.418961464297656,9.0
11.998501054629708,15.0
12.018961464297659,15.0
8.00869135802469,11.0
1.7078462562420493,3.0
8.061625613967578,11.0
8.861625613967579,12.0
2.4189615298439877,4.0
8.087389943518593,11.0
12.061625613967582,15.0
4.8189614642976615,7.0
11.998501054629708,15.0
12.01798738803387,15.0
6.420723276851927,9.0
5.6,8.0
2.398501054887607,4.0
12.018961464297659,15.0
12.000000000000002,15.0
11.492625619862032,15.0
12.081113192398512,15.0
12.000000000000002,15.0
11.998501054629708,15.0
12.061625613967582,15.0
3.1985010546308144,5.0
12.000000000000002,15.0
12.061625613967582,15.0
11.998501054629708,15.0
10.446442765138054,15.0
11.37977212739357,15.0
11.778973600745628,15.0
10.559315722589485,15.0
10.827481331311338,15.0
11.360810663095915,15.0
10.959315702703394,15.0
7.405259111920899,11.0
11.998501054629708,15.0
11.70847475378199,15.0
11.513086029529983,15.0
10.8941480013764,15.0
6.594958947300912,9.0
12.000000000000002,15.0
12.061625613967582,15.0
11.998501054629708,15.0
7.76001213644797,11.0
11.646305655814007,15.0
1.663419064672111,3.0
12.000000000000002,15.0
11.908413228914476,15.0
3.2189614645897984,5.0
12.504376489397378,15.0
11.289106264293098,15.0
10.559315722589485,15.0
7.999999999999999,11.0
11.646305655814007,15.0
10.398501054629707,14.0
10.294148001390536,15.0
10.694148001393364,15.0
10.694148001393364,15.0
10.9608146680572,15.0
1.6189746202276665,3.0
10.027481334726698,15.0
11.68896980548393,15.0
11.027481334726696,15.0
8.799999999999999,12.0
10.160814668059617,15.0
11.027481334726696,15.0
8.124817849493912,10.0
10.694148001393364,15.0
10.226679193941893,15.0
11.113109348734982,15.0
11.758513191077677,15.0
4.027652822320576,6.0
11.027481334726696,15.0
4.018961464298911,6.0
12.018961464297659,15.0
5.598501054629705,8.0
11.998501054629708,15.0
12.018961464297659,15.0
11.998501054629708,15.0
12.061625613967582,15.0
11.998501054629708,15.0
12.000000000000002,15.0
11.027481334726696,15.0
11.998501054629708,15.0
3.1999999999999997,5.0
12.000000000000002,15.0
10.924817733121447,13.0
8.687952819246522,12.0
0.9411087419813804,2.0
12.018961464297659,15.0
10.846442795608992,15.0
12.061625613967582,15.0
12.061625613967582,15.0
11.027481334726696,15.0
12.018961464297659,15.0
12.061625613967582,15.0
4.888888888888888,7.0
4.8,7.0
11.155773498404905,15.0
7.998501054629704,11.0
11.908413228914476,15.0
4.861625613968843,7.0
10.889106945278234,15.0
4.018961464298911,6.0
7.352294797630989,10.0
12.018961464297659,15.0
8.157803379602514,11.0
10.53183438796304,14.0
12.018961464297659,15.0
14.215722511016967,15.0
12.018961464297659,15.0
14.63918533193997,15.0
12.37265580848365,15.0
1.184909273231849,2.0
11.996841754749218,15.0
9.763629776459874,11.0
10.039185332523543,11.0
4.039208768101006,5.0
6.683629893340453,8.0
10.512611402348618,12.0
1.9795800674453903,3.0
10.772518665290264,12.0
13.972518665273304,15.0
3.039322475150316,4.0
4.039208768101006,5.0
1.9733211968853628,3.0
4.030299476455351,5.0
12.90435317019238,15.0
6.266666666666668,8.0
7.3295096996808375,10.0
5.710548235383182,8.0
5.304376509733112,7.0
13.171019723318368,15.0
8.055156231336413,10.0
3.934060348135745,5.0
13.704353073574902,15.0
7.53187486507638,10.0
12.000000000000002,15.0
14.63918533193997,15.0
8.524836899065331,11.0
11.027481334726696,15.0
10.49348261299165,15.0
12.000000000000002,15.0
7.458949327849686,10.0
12.128292280634248,15.0
4.270902839358914,6.0
5.112913400778723,7.0
14.63918533193997,15.0
10.959315702703394,15.0
4.909049290012889,7.0
11.172519349674479,14.0
11.027481334726696,15.0
10.694148001393364,15.0
2.950433586261427,4.0
11.998501054629708,15.0
6.398501054629705,9.0
11.998501054629708,15.0
1.7105482353831813,3.0
6.047185390732881,7.0
5.858949327850143,8.0
11.00525911250406,15.0
5.039987863552029,7.0
7.999999999999999,11.0
7.439987863552029,10.0
12.000000000000002,15.0
3.488772468366226,5.0
10.96081464807369,15.0
11.998501054629708,15.0
10.959315702703394,15.0
6.638488918181735,9.0
6.6399878635520295,9.0
10.694148001393364,15.0
4.953547403185229,6.0
7.223144407917042,10.0
12.63769039153379,15.0
10.027481334726698,15.0
10.694148001393364,15.0
12.804282884270586,15.0
10.027481334726698,15.0
11.027481334726696,15.0
11.82748065041104,15.0
11.225981704955226,15.0
10.694148001393364,15.0
11.03769039153379,14.0
12.639189336904083,15.0
2.4189615298439877,4.0
9.112913400778723,12.0
9.591480813972593,12.0
12.505875434767672,15.0
11.16081457109033,15.0
7.705875434767672,10.0
12.061625613967582,15.0
11.027481334726696,15.0
11.159310394793692,15.0
10.027481334726698,15.0
11.998501054629708,15.0
11.027481334726696,15.0
10.694148001393364,15.0
3.289220751910514,5.0
5.710548235383182,8.0
12.018961464297659,15.0
11.027481334726696,15.0
11.972519349674478,15.0
11.027481334726696,15.0
11.379586318683055,14.0
11.027481334726696,15.0
11.027481334726696,15.0
10.694148001393364,15.0
10.091586404800017,15.0
12.771020404304183,15.0
11.027481334726696,15.0
12.37265580848365,15.0
10.693349474742591,15.0
4.639189336904086,6.0
11.027481334726696,15.0
7.117689419974349,9.0
11.027481334726696,15.0
11.571019723318773,14.0
11.998501054629708,15.0
10.694148001393364,15.0
10.714478647530925,15.0
12.04625298092902,15.0
11.646305655814007,15.0
9.839987863552029,13.0
12.505875434767672,15.0
10.694148001393364,15.0
11.027481334726696,15.0
10.669373609130457,15.0
10.694148001393364,15.0
7.198501054629705,10.0
11.027481334726696,15.0
12.888116036535639,15.0
10.360814668060032,15.0
10.694148001393364,15.0
