reward,episode_len
22.657145352900056,26.0
3.7246295492364885,6.0
13.15782855537174,16.0
14.113017234617022,17.0
25.45341897955552,29.0
20.6362877797353,24.0
7.445041710904011,10.0
10.32200636695395,13.0
28.31503129417622,32.0
15.144784452568727,18.0
0.920461572698447,3.0
1.7482083165215228,4.0
0.8779199654574594,3.0
2.82953175755451,5.0
14.02589298117596,17.0
11.214835108599393,14.0
13.225628930817601,16.0
2.8405391695504223,5.0
28.204198228971766,32.0
17.007984939645596,20.0
23.49978770637344,27.0
15.899290086856375,19.0
0.9388077980630128,3.0
6.442405776141593,9.0
16.07009780491883,19.0
33.912948316146554,38.0
36.84346610761705,41.0
9.415916456067682,12.0
16.01078601115736,19.0
5.532314806974058,8.0
7.480256256955764,10.0
160.56452528030923,180.0
12.24253945515617,15.0
8.396166034442972,11.0
5.688679245283017,8.0
16.164904027069852,19.0
0.9062218522499124,3.0
8.472264923010071,11.0
2.7586634707972135,5.0
0.8352724707400716,3.0
1.7643179943322616,4.0
11.360978308063489,14.0
15.014908229953713,18.0
17.931615409589487,21.0
8.505626449079564,11.0
160.14422818457825,180.0
1.7449035438875573,4.0
160.32839835902598,180.0
160.62585829621545,180.0
161.58019130774565,180.0
163.21313492184666,180.0
161.58286543295114,180.0
161.71886339430912,180.0
162.32499546978093,180.0
162.64592381604731,180.0
161.11676644980972,180.0
161.3750364814846,180.0
160.91497284651044,180.0
161.1039447838915,180.0
161.8479629227441,180.0
161.8101031504793,180.0
162.13209072880545,180.0
162.48018906271216,180.0
160.79670901907897,180.0
163.44917743256272,180.0
162.06406448425517,180.0
161.15938699858427,180.0
163.4748893988359,180.0
163.00226319964094,180.0
2.8231765772719384,5.0
161.13059273859662,180.0
162.14027441675154,180.0
161.96814318516178,180.0
162.69635456737163,180.0
161.9546957587947,180.0
163.01769987142654,180.0
162.1943085126423,180.0
161.34090436936762,180.0
163.01519671724807,180.0
4.704354155668402,7.0
162.50536913388504,180.0
11.095498355655867,14.0
162.08037102661766,180.0
162.6480383588073,180.0
162.73864071615608,180.0
161.63148397098877,180.0
161.49471015632454,180.0
162.55763070251575,180.0
161.76931789075724,180.0
163.42472745944795,180.0
161.83861448631282,180.0
162.92570341292307,180.0
162.26448554455118,180.0
64.33700077789368,74.0
163.14628463553947,180.0
162.05615262752053,180.0
161.7018543629451,180.0
162.696098014474,180.0
163.27885548499265,180.0
18.446144823650243,22.0
162.96916160469388,180.0
28.86731687749305,34.0
21.937261090342215,26.0
4.431216889874476,7.0
4.382270229327359,7.0
162.80941756750127,180.0
163.14776045378494,180.0
162.17916854033226,180.0
161.67069955246262,180.0
10.513858129506376,14.0
162.6949876310896,180.0
145.61338655904498,163.0
15.3130845787365,19.0
162.39990292658612,180.0
161.46492330009093,180.0
162.3317892534395,180.0
162.5207620089605,180.0
0.8477775919258361,3.0
162.13132369086912,180.0
162.03840381880164,180.0
163.49084711369525,180.0
162.4843769953909,180.0
161.79433006776145,180.0
162.44001992411108,180.0
162.14351776273693,180.0
163.3436980866425,180.0
162.23615832821915,180.0
162.0512101896432,180.0
163.62398415594163,180.0
162.90241333913823,180.0
161.83871061721524,180.0
161.6801390888649,180.0
162.73510936041865,180.0
163.02894288883525,180.0
162.47973888050254,180.0
162.84185315047472,180.0
161.7501603996859,180.0
35.68919772847826,42.0
162.5818780726507,180.0
162.52072744524523,180.0
162.51029381164557,180.0
162.34998543596132,180.0
163.9090689698766,180.0
162.27381744058442,180.0
162.6602784296292,180.0
128.14274732676074,143.0
7.389805565917937,10.0
25.320709541509363,30.0
163.77357092472616,180.0
162.22141050222103,180.0
6.3855080666534745,9.0
162.57641762327057,180.0
6.467336537896229,9.0
21.661874368477292,26.0
161.64501791935976,180.0
163.3825969056837,180.0
161.5183032923776,180.0
162.66475487635694,180.0
146.16191184706943,163.0
163.0279375793007,180.0
7.2016836025072015,10.0
162.76181248204176,180.0
162.99799449378804,180.0
162.44764605325665,180.0
22.274787912789392,27.0
15.92920789383854,20.0
14.507041692117227,18.0
4.424766587279647,7.0
162.07312819330028,180.0
162.72802739881772,180.0
163.06731832432774,180.0
76.8063347233092,87.0
21.947177502198812,26.0
7.167150209143736,10.0
162.66124796134943,180.0
162.2440389458248,180.0
162.14470681605778,180.0
163.52394516571036,180.0
161.39182769862146,180.0
162.43482427773688,180.0
