reward,episode_len,act_loss,crit1_loss,crit2_loss,alp_loss
-1.9540125247108455,11.0,0.0,0.0,0.0,0.0
3.3667749279320147,15.0,0.0,0.0,0.0,0.0
3.5847000627033707,12.0,0.0,0.0,0.0,0.0
-0.8808870370257753,4.0,0.0,0.0,0.0,0.0
2.081317218902532,8.0,0.0,0.0,0.0,0.0
-0.3172962039333289,2.0,0.0,0.0,0.0,0.0
1.511829048546374,12.0,0.0,0.0,0.0,0.0
6.322173538699788,13.0,0.0,0.0,0.0,0.0
1.0138946301628278,5.0,0.0,0.0,0.0,0.0
4.463472419406176,18.0,0.0,0.0,0.0,0.0
0.4258536550698251,8.0,0.0,0.0,0.0,0.0
1.8401345112338978,5.0,0.0,0.0,0.0,0.0
2.372301795098589,11.0,0.0,0.0,0.0,0.0
2.2087513154573744,8.0,0.0,0.0,0.0,0.0
-2.1661981058057838,4.0,0.0,0.0,0.0,0.0
10.296338595657891,37.0,0.0,0.0,0.0,0.0
3.079758523203684,10.0,0.0,0.0,0.0,0.0
6.138898154308942,35.0,-0.1370194177542414,0.30471032091549466,0.3202703373772757,0.011693004305873599
0.533710322766205,107.0,-0.34969352206615645,0.327727831517146,0.3614696818186301,0.009089763872499499
-1.89034644587455,14.0,-0.397204581115927,0.2549174800515175,0.2847321235707828,0.008205888061118978
2.526317513321169,10.0,-0.6528028130531311,0.25334120690822604,0.27195144817233086,0.009459503740072251
11.11111111111111,13.0,-0.7681477528352004,0.22807872037474924,0.2424605293915822,0.008143476819476256
-0.7882996662519591,12.0,-0.7694531828165054,0.26801802466313046,0.2875123433768749,0.00697153655346483
6.043134943017016,8.0,-0.7066845297813416,0.27245495095849037,0.2819510977715254,0.00625593593576923
3.223621946131905,6.0,-0.8968135913213094,0.23483318090438843,0.25238752861817676,0.006002851063385606
0.3246239852648256,4.0,-0.7259278893470764,0.19406969100236893,0.21206863224506378,0.005969027406536043
-0.22942179823765352,7.0,-0.7655781848090035,0.2529435157775879,0.25333323223250254,0.005769764206239155
4.134147794788635,8.0,-0.8062011748552322,0.3540924359112978,0.36416134238243103,0.005436251580249518
31.753195413836245,37.0,-0.8804119648160161,0.32234294410492925,0.3335025457514299,0.005065020186373511
4.293389644076259,8.0,-0.9217980206012726,0.38964193873107433,0.4113699793815613,0.004632324154954404
6.957282017114116,10.0,-0.9849012851715088,0.37332853525876997,0.3551927708089352,0.004555480135604739
9.225910673074903,13.0,-1.042701808305887,0.3942573167956792,0.39038428406302744,0.004379545589192555
2.7420471497231107,6.0,-0.9953268965085348,0.3695090065399806,0.37615495920181274,0.004307695664465427
0.6743420250286407,4.0,-1.1734795570373535,0.23972291126847267,0.2725869305431843,0.0042266331147402525
6.666666666666666,8.0,-1.1091128587722778,0.26813256554305553,0.2725357683375478,0.004137248441111296
12.184926513815403,15.0,-1.0250778118769328,0.3814350793759028,0.40040607154369356,0.004050476600726446
13.968253968253968,16.0,-1.0974887311458588,0.42276113107800484,0.4548522364348173,0.003866827522870153
11.509336231846191,15.0,-1.1500307202339173,0.3645073602596919,0.35593960285186765,0.0037488243853052456
12.443033509700177,15.0,-1.1242053031921386,0.49912284811337787,0.4870786935091019,0.0036033742905904847
6.1245290029672415,16.0,-1.2366065084934235,0.41167996916919947,0.3919316353276372,0.0034452490945113823
15.562719223360064,20.0,-1.177402165532112,0.41335788518190386,0.41948475539684293,0.0032983479322865605
1.3664744497392354,5.0,-1.1590160131454468,0.29760561883449554,0.294020214676857,0.00324306720867753
44.157319223985894,46.0,-1.2670509711555813,0.4651882287276828,0.4497638678421145,0.0030518412215473213
2.0277614354373976,5.0,-1.405391526222229,0.3374153047800064,0.2862691909074783,0.0028862217906862496
1.0331457556557138,4.0,-1.1605458855628967,0.5039065033197403,0.49155867099761963,0.002848189033102244
16.0982875841538,21.0,-1.3463573512576876,0.4713363860334669,0.474293372460774,0.0027736925653048922
41.033145755655674,46.0,-1.4070892606092535,0.4551064610157324,0.46180739172774815,0.002592852860486702
23.71733520320142,29.0,-1.4970528010664315,0.447272599771105,0.45092116244908037,0.002410400249385114
25.89028397354876,31.0,-1.585376339574014,0.47365254163742065,0.4810782930543346,0.0022770847238960767
31.33638282224903,37.0,-1.5935004176320255,0.45350630420285304,0.4578752582137649,0.0021412920559177526
16.67434202502864,20.0,-1.5808978497982025,0.546324971318245,0.5480911053717137,0.0020366405486129226
7.5039519116278735,11.0,-1.7564767057245427,0.4402529922398654,0.4641357267444784,0.001980645074085756
21.985526708036666,26.0,-1.7079936128396254,0.41387071345861143,0.4376262460763638,0.0019241693886355138
18.74972019688443,23.0,-1.7466331357541292,0.45864125179207843,0.48247381558884744,0.0018462470590906298
32.06349206349206,35.0,-1.7718366282326834,0.5638871767691204,0.5205430490630013,0.0017616957426071166
25.086528747169588,30.0,-1.8047462264696756,0.6123302539189657,0.5668736293911933,0.0016908464216006298
8.633509700176367,11.0,-1.900733232498169,0.5250413770025427,0.5277223505757072,0.001612633011642505
15.122999530675493,19.0,-1.9017531369861804,0.5845434477454737,0.5495936870574951,0.001585793417976483
3.4338624338624344,5.0,-1.8650304794311523,0.5323486566543579,0.49644169211387634,0.0015623557846993208
6.899212228101117,9.0,-2.0158579879336886,0.487273375193278,0.46182198491361404,0.001531798767650293
13.015873015873016,15.0,-1.9718803962071736,0.42995913376410805,0.4177006999651591,0.0015078774187713862
16.51510017574102,21.0,-1.9526669752030146,0.4823024492888224,0.4665875910293488,0.001475525581987486
4.433862433862434,6.0,-2.079266607761383,0.5138012915849686,0.4855186566710472,0.0014475561523189147
11.944026650989615,15.0,-2.045817557970683,0.5261724720398585,0.48447069625059763,0.0014211576509599885
21.128379211644,26.0,-2.013120036858779,0.5847877613626994,0.543287300146543,0.00137361947250051
-0.2978988507346205,3.0,-1.9792277812957764,0.5524236361185709,0.536331037680308,0.0013499847458054621
27.69981242232238,32.0,-2.13679725676775,0.6309848851524293,0.5602188031189144,0.001313968747126637
4.464005911170141,8.0,-2.1918297111988068,0.46278317272663116,0.47303955908864737,0.001279266842175275
13.987815434979666,18.0,-2.2671923107571073,0.5769690945744514,0.527106953991784,0.001256501457343499
28.45633286400883,33.0,-2.148369221976309,0.6945994555047064,0.6390689999768229,0.0012094865792967153
24.10013915997126,28.0,-2.214411416224071,0.6570359377988747,0.6438768415578774,0.0011644769568062787
12.08305353021776,16.0,-2.2767599001526833,0.6795624094083905,0.6130957882851362,0.0011290952243143693
9.433472493304592,12.0,-2.247171401977539,0.676881360510985,0.6277892142534256,0.0011133566537561517
18.85159318048207,22.0,-2.315636239268563,0.6823917844078757,0.6624172275716608,0.0010831625602970069
10.960056310742928,15.0,-2.3074034690856933,0.5883981208006541,0.6259133368730545,0.001059694526096185
19.65831236527533,22.0,-2.3742072744802996,0.5207720297304067,0.49445573172786017,0.0010362927410328252
20.83728524496121,25.0,-2.3031895637512205,0.6391267228126526,0.5803481262922286,0.0010043159080669285
20.989661867375666,26.0,-2.360986494101011,0.8272978434195886,0.6804714369086119,0.0009756794718738932
12.73015873015873,14.0,-2.4568710327148438,0.6130710606064115,0.5821956992149353,0.0009473377140238881
4.324979031941995,7.0,-2.515679325376238,0.82510963508061,0.7164399581296104,0.0009381258195000035
15.753550460513424,19.0,-2.4831830514104745,0.6060496513780794,0.6156838042171378,0.0009266687710279305
2.5592440064082362,6.0,-2.6593556006749473,0.7113771289587021,0.6675319323937098,0.0009063080845711132
4.6697161555823685,9.0,-2.605843530760871,0.6660342150264316,0.6666724847422706,0.0008975917460500366
18.095238095238095,20.0,-2.510963201522827,0.6301903739571572,0.6132865428924561,0.0008875574363628403
4.646809054485016,8.0,-2.590023547410965,0.5946678910404444,0.6085563600063324,0.000869283037900459
12.443033509700177,15.0,-2.5957102457682293,0.558169154326121,0.5080376118421555,0.000859722188518693
