reward,episode_len,act_loss,crit_loss
-1.9540125247108455,11.0,0.991749850511551,93.94206081807613
18.362721509144826,49.0,-2.4233946347236635,2.4535133980214594
25.396825397365134,121.0,-1.1671980583667756,0.4952928400784731
12.443033509700177,15.0,-3.0892907857894896,0.3865887528657913
15.576719576719576,18.0,-2.9320037841796873,0.4452964824438095
36.70593141289435,41.0,-3.824326515197754,0.39320404201745984
13.370614248328048,18.0,-1.1274312734603882,1.7289424991607667
10.03926474622771,13.0,-0.23421362042427063,1.5145059072971343
13.333333333333334,15.0,-1.2069264650344849,0.6575411242246628
26.004901064733165,30.0,-2.594816207885742,1.0346876060962678
29.862433862433864,33.0,-2.874288320541382,0.4773838725686073
15.753550460513424,19.0,-0.7855027914047241,0.9318335580825806
22.66111699000588,26.0,-1.192357063293457,0.9740774184465408
3.2277571054709053,7.0,3.643320083618164,3.9175763654708864
12.418233295947097,17.0,-0.08327899128198624,2.8978638076782226
30.513471391185185,36.0,0.8218083381652832,8.745528593063355
13.968253968253968,16.0,0.31485795974731445,3.477569432258606
52.265856673532554,58.0,-1.0865543925762176,4.00183094739914
26.574478060344276,32.0,-0.9277719259262085,3.871586821079254
24.842669565179527,29.0,-0.8514804840087891,1.7882798516750336
8.608709486423287,13.0,2.1754283905029297,4.559925293922424
11.11111111111111,13.0,0.21098920702934265,1.804633514881134
18.15731922398589,21.0,-0.13874195516109467,1.1896929824352265
4.6697161555823685,9.0,3.1841304302215576,2.939546172618866
3.223621946131905,6.0,5.346705436706543,5.698470506668091
0.3246239852648256,4.0,6.33389949798584,2.6868977624177934
37.20493827160492,41.0,-5.085808753967285,3.220430886745453
4.134147794788635,8.0,-0.6110984086990356,0.49282545283436774
31.753195413836245,37.0,-4.969000339508057,1.9756868290901184
4.293389644076259,8.0,-0.4664863348007202,0.2983254350349307
6.957282017114116,10.0,-2.8045425415039062,0.3693149967491627
9.225910673074903,13.0,-2.132380723953247,0.7039610531926155
2.7420471497231107,6.0,0.4509521424770355,0.19056978829205037
0.6743420250286407,4.0,-0.6769839525222778,0.13318633867427707
6.666666666666666,8.0,-2.0142569541931152,0.19834340021014213
12.184926513815403,15.0,-3.094432830810547,0.7873561924695969
13.968253968253968,16.0,-2.4841084480285645,0.4087881460785866
11.509336231846191,15.0,-3.1499338150024414,0.26355481028556826
12.443033509700177,15.0,-0.9944458603858948,0.9176433157920837
19.563074270037234,23.0,-0.838477611541748,0.4309374688565731
15.562719223360064,20.0,-2.3055214881896973,2.285185160636902
1.3664744497392354,5.0,-1.6681187152862549,0.40699333414435385
44.157319223985894,46.0,-6.946145057678223,0.1666561520844698
2.0277614354373976,5.0,-0.4593523442745209,0.7862666600942612
1.0331457556557138,4.0,-0.18418870866298676,0.11230640403926373
16.0982875841538,21.0,-4.36666202545166,0.4830627292394638
41.033145755655674,46.0,-5.087484836578369,3.552639894485474
